season,column,rows,null_rate_all,null_rate_may_onward,non_null_may_onward
2021,away_team_weighted_run_diff_last_10,2429,0.006175380815150268,0.0,2055
2021,away_team_weighted_run_diff_last_20,2429,0.006175380815150268,0.0,2055
2021,away_team_weighted_runs_allowed_last_10,2429,0.006175380815150268,0.0,2055
2021,away_team_weighted_runs_for_last_10,2429,0.006175380815150268,0.0,2055
2021,away_team_weighted_win_rate_last_10,2429,0.006175380815150268,0.0,2055
2021,away_team_weighted_win_rate_last_20,2429,0.006175380815150268,0.0,2055
2021,away_team_woba_season_to_date,2429,0.006175380815150268,0.0,2055
2021,away_travel_rest_days,2429,0.006175380815150268,0.0,2055
2021,bullpen_fatigue_diff,2429,0.0,0.0,2055
2021,home_bullpen_fatigue_score,2429,0.0,0.0,2055
2021,home_bullpen_fip_season_to_date,2429,0.006175380815150268,0.0,2055
2021,home_bullpen_ip_last_1d,2429,0.0,0.0,2055
2021,home_bullpen_ip_last_3d,2429,0.0,0.0,2055
2021,home_bullpen_ip_last_5d,2429,0.0,0.0,2055
2021,home_bullpen_whip_season_to_date,2429,0.006175380815150268,0.0,2055
2021,home_closer_used_yesterday,2429,0.0,0.0,2055
2021,home_estimated_high_leverage_role_fatigue_score,2429,0.0,0.0,2055
2021,home_high_leverage_rp_fatigue_score,2429,0.0,0.0,2055
2021,home_team_5plus_run_rate_last_10,2429,0.006175380815150268,0.0,2055
2021,home_team_actual_minus_pythag_last_20,2429,0.006175380815150268,0.0,2055
2021,home_team_bb_rate_season_to_date,2429,0.006175380815150268,0.0,2055
2021,home_team_close_win_dependency_last_20,2429,0.011939069575957185,0.0,2055
2021,home_team_k_rate_season_to_date,2429,0.006175380815150268,0.0,2055
2021,home_team_low_run_rate_last_10,2429,0.006175380815150268,0.0,2055
2021,home_team_one_run_game_rate_last_20,2429,0.006175380815150268,0.0,2055
2021,home_team_one_run_win_rate_last_20,2429,0.018937834499794155,0.0,2055
2021,home_team_ops_last_14d,2429,0.006175380815150268,0.0,2055
2021,home_team_ops_last_30d,2429,0.006175380815150268,0.0,2055
2021,home_team_ops_season_to_date,2429,0.006175380815150268,0.0,2055
2021,home_team_pythagorean_win_pct_last_20,2429,0.006175380815150268,0.0,2055
2021,home_team_recent_10g_win_rate,2429,0.006175380815150268,0.0,2055
2021,home_team_recent_7g_win_rate,2429,0.006175380815150268,0.0,2055
2021,home_team_runs_for_volatility_last_10,2429,0.012350761630300536,0.0,2055
2021,home_team_weighted_run_diff_last_10,2429,0.006175380815150268,0.0,2055
2021,home_team_weighted_run_diff_last_20,2429,0.006175380815150268,0.0,2055
2021,home_team_weighted_runs_allowed_last_10,2429,0.006175380815150268,0.0,2055
2021,home_team_weighted_runs_for_last_10,2429,0.006175380815150268,0.0,2055
2021,home_team_weighted_win_rate_last_10,2429,0.006175380815150268,0.0,2055
2021,home_team_weighted_win_rate_last_20,2429,0.006175380815150268,0.0,2055
2021,home_team_woba_season_to_date,2429,0.006175380815150268,0.0,2055
2021,home_travel_rest_days,2429,0.006175380815150268,0.0,2055
2021,team_5plus_run_rate_last_10_diff,2429,0.006587072869493619,0.0,2055
2021,team_actual_minus_pythag_last_20_diff,2429,0.006587072869493619,0.0,2055
2021,team_close_win_dependency_last_20_diff,2429,0.018526142445450804,0.0,2055
2021,team_low_run_rate_last_10_diff,2429,0.006587072869493619,0.0,2055
2021,team_weighted_run_diff_last_10_diff,2429,0.006587072869493619,0.0,2055
2021,team_weighted_runs_allowed_last_10_diff,2429,0.006587072869493619,0.0,2055
2021,team_weighted_runs_for_last_10_diff,2429,0.006587072869493619,0.0,2055
2021,team_weighted_win_rate_last_10_diff,2429,0.006587072869493619,0.0,2055
